RK73B1JTTD910J	KOA	1608	91	±5%	0.1W
RK73H1JTTD1000F	KOA	1608	100	±1%	0.1W
RK73B1JTTD101J	KOA	1608	100	±5%	0.1W
RK73H1JTTD1100F	KOA	1608	110	±1%	0.1W
RK73B1JTTD111J	KOA	1608	110	±5%	0.1W
RK73H1JTTD1200F	KOA	1608	120	±1%	0.1W
RK73B1JTTD121J	KOA	1608	120	±5%	0.1W
RK73H1JTTD1300F	KOA	1608	130	±1%	0.1W
RK73B1JTTD131J	KOA	1608	130	±5%	0.1W
RK73H1JTTD1500F	KOA	1608	150	±1%	0.1W
RK73B1JTTD151J	KOA	1608	150	±5%	0.1W
RK73H1JTTD1600F	KOA	1608	160	±1%	0.1W
RK73B1JTTD161J	KOA	1608	160	±5%	0.1W
RK73H1JTTD1800F	KOA	1608	180	±1%	0.1W
RK73B1JTTD181J	KOA	1608	180	±5%	0.1W
RK73H1JTTD2000F	KOA	1608	200	±1%	0.1W
RK73B1JTTD201J	KOA	1608	200	±5%	0.1W
RK73H1JTTD2200F	KOA	1608	220	±1%	0.1W
RK73B1JTTD221J	KOA	1608	220	±5%	0.1W
RK73H1JTTD2400F	KOA	1608	240	±1%	0.1W
RK73B1JTTD241J	KOA	1608	240	±5%	0.1W
RK73H1JTTD2700F	KOA	1608	270	±1%	0.1W
RK73B1JTTD271J	KOA	1608	270	±5%	0.1W
RK73H1JTTD3000F	KOA	1608	300	±1%	0.1W
RK73B1JTTD301J	KOA	1608	300	±5%	0.1W
RK73H1JTTD3300F	KOA	1608	330	±1%	0.1W
RK73B1JTTD331J	KOA	1608	330	±5%	0.1W
RK73H1JTTD3600F	KOA	1608	360	±1%	0.1W
RK73B1JTTD361J	KOA	1608	360	±5%	0.1W
RK73H1JTTD3900F	KOA	1608	390	±1%	0.1W
RK73B1JTTD391J	KOA	1608	390	±5%	0.1W
RK73H1JTTD4300F	KOA	1608	430	±1%	0.1W
RK73B1JTTD431J	KOA	1608	430	±5%	0.1W
RK73H1JTTD4700F	KOA	1608	470	±1%	0.1W
RK73B1JTTD471J	KOA	1608	470	±5%	0.1W
RK73H1JTTD5100F	KOA	1608	510	±1%	0.1W
RK73B1JTTD511J	KOA	1608	510	±5%	0.1W
RK73H1JTTD5600F	KOA	1608	560	±1%	0.1W
RK73B1JTTD561J	KOA	1608	560	±5%	0.1W
RK73H1JTTD6200F	KOA	1608	620	±1%	0.1W
RK73B1JTTD621J	KOA	1608	620	±5%	0.1W
RK73H1JTTD6800F	KOA	1608	680	±1%	0.1W
RK73B1JTTD681J	KOA	1608	680	±5%	0.1W
RK73H1JTTD7500F	KOA	1608	750	±1%	0.1W
RK73B1JTTD751J	KOA	1608	750	±5%	0.1W
RK73H1JTTD8200F	KOA	1608	820	±1%	0.1W
RK73B1JTTD821J	KOA	1608	820	±5%	0.1W
RK73H1JTTD9100F	KOA	1608	910	±1%	0.1W
RK73B1JTTD911J	KOA	1608	910	±5%	0.1W
RK73H1JTTD1001F	KOA	1608	1.00k	±1%	0.1W
RK73B1JTTD102J	KOA	1608	1k	±5%	0.1W
RK73H1JTTD1101F	KOA	1608	1.10k	±1%	0.1W
RK73B1JTTD112J	KOA	1608	1.1k	±5%	0.1W
RK73H1JTTD1201F	KOA	1608	1.20k	±1%	0.1W
RK73B1JTTD122J	KOA	1608	1.2k	±5%	0.1W
RK73H1JTTD1301F	KOA	1608	1.30k	±1%	0.1W
RK73B1JTTD132J	KOA	1608	1.3k	±5%	0.1W
RK73H1JTTD1501F	KOA	1608	1.50k	±1%	0.1W
RK73B1JTTD152J	KOA	1608	1.5k	±5%	0.1W
RK73H1JTTD1601F	KOA	1608	1.60k	±1%	0.1W
RK73B1JTTD162J	KOA	1608	1.6k	±5%	0.1W
RK73H1JTTD1801F	KOA	1608	1.80k	±1%	0.1W
RK73B1JTTD182J	KOA	1608	1.8k	±5%	0.1W
RK73H1JTTD2001F	KOA	1608	2.00k	±1%	0.1W
RK73B1JTTD202J	KOA	1608	2.0k	±5%	0.1W
RK73H1JTTD2201F	KOA	1608	2.20k	±1%	0.1W
RK73B1JTTD222J	KOA	1608	2.2k	±5%	0.1W
RK73H1JTTD2401F	KOA	1608	2.40k	±1%	0.1W
RK73B1JTTD242J	KOA	1608	2.4k	±5%	0.1W
RK73H1JTTD2701F	KOA	1608	2.70k	±1%	0.1W
RK73B1JTTD272J	KOA	1608	2.7k	±5%	0.1W
RK73H1JTTD3001F	KOA	1608	3.00k	±1%	0.1W
RK73B1JTTD302J	KOA	1608	3.0k	±5%	0.1W
RK73H1JTTD3301F	KOA	1608	3.30k	±1%	0.1W
RK73B1JTTD332J	KOA	1608	3.3k	±5%	0.1W
RK73H1JTTD3601F	KOA	1608	3.60k	±1%	0.1W
RK73B1JTTD362J	KOA	1608	3.6k	±5%	0.1W
RK73H1JTTD3901F	KOA	1608	3.90k	±1%	0.1W
RK73B1JTTD392J	KOA	1608	3.9k	±5%	0.1W
RK73H1JTTD4301F	KOA	1608	4.30k	±1%	0.1W
RK73B1JTTD432J	KOA	1608	4.3k	±5%	0.1W
RK73H1JTTD4701F	KOA	1608	4.70k	±1%	0.1W
RK73B1JTTD472J	KOA	1608	4.7k	±5%	0.1W
RK73H1JTTD5101F	KOA	1608	5.10k	±1%	0.1W
RK73B1JTTD512J	KOA	1608	5.1k	±5%	0.1W
RK73H1JTTD5601F	KOA	1608	5.60k	±1%	0.1W
RK73B1JTTD562J	KOA	1608	5.6k	±5%	0.1W
RK73H1JTTD6201F	KOA	1608	6.20k	±1%	0.1W
RK73B1JTTD622J	KOA	1608	6.2k	±5%	0.1W
RK73H1JTTD6801F	KOA	1608	6.80k	±1%	0.1W
RK73B1JTTD682J	KOA	1608	6.8k	±5%	0.1W
RK73H1JTTD7501F	KOA	1608	7.50k	±1%	0.1W
RK73B1JTTD752J	KOA	1608	7.5k	±5%	0.1W
RK73H1JTTD8201F	KOA	1608	8.20k	±1%	0.1W
RK73B1JTTD822J	KOA	1608	8.2k	±5%	0.1W
RK73H1JTTD9101F	KOA	1608	9.10k	±1%	0.1W
RK73B1JTTD912J	KOA	1608	9.1k	±5%	0.1W
RK73H1JTTD1002F	KOA	1608	10.0k	±1%	0.1W
RK73B1JTTD103J	KOA	1608	10k	±5%	0.1W
RK73H1JTTD1102F	KOA	1608	11.0k	±1%	0.1W
RK73B1JTTD113J	KOA	1608	11k	±5%	0.1W
RK73H1JTTD1202F	KOA	1608	12.0k	±1%	0.1W
RK73B1JTTD123J	KOA	1608	12k	±5%	0.1W
RK73H1JTTD1302F	KOA	1608	13.0k	±1%	0.1W
RK73B1JTTD133J	KOA	1608	13k	±5%	0.1W
RK73H1JTTD1502F	KOA	1608	15.0k	±1%	0.1W
RK73B1JTTD153J	KOA	1608	15k	±5%	0.1W
RK73H1JTTD1602F	KOA	1608	16.0k	±1%	0.1W
RK73B1JTTD163J	KOA	1608	16k	±5%	0.1W
RK73H1JTTD1802F	KOA	1608	18.0k	±1%	0.1W
RK73B1JTTD183J	KOA	1608	18k	±5%	0.1W
RK73H1JTTD2002F	KOA	1608	20.0k	±1%	0.1W
RK73B1JTTD203J	KOA	1608	20k	±5%	0.1W
RK73H1JTTD2202F	KOA	1608	22.0k	±1%	0.1W
RK73B1JTTD223J	KOA	1608	22k	±5%	0.1W
RK73H1JTTD2402F	KOA	1608	24.0k	±1%	0.1W
RK73B1JTTD243J	KOA	1608	24k	±5%	0.1W
RK73H1JTTD2702F	KOA	1608	27.0k	±1%	0.1W
RK73B1JTTD273J	KOA	1608	27k	±5%	0.1W
RK73H1JTTD3002F	KOA	1608	30.0k	±1%	0.1W
RK73B1JTTD303J	KOA	1608	30k	±5%	0.1W
RK73H1JTTD3302F	KOA	1608	33.0k	±1%	0.1W
RK73B1JTTD333J	KOA	1608	33k	±5%	0.1W
RK73H1JTTD3602F	KOA	1608	36.0k	±1%	0.1W
RK73B1JTTD363J	KOA	1608	36k	±5%	0.1W
RK73H1JTTD3902F	KOA	1608	39.0k	±1%	0.1W
RK73B1JTTD393J	KOA	1608	39k	±5%	0.1W
RK73H1JTTD4302F	KOA	1608	43.0k	±1%	0.1W
RK73B1JTTD433J	KOA	1608	43k	±5%	0.1W
RK73H1JTTD4702F	KOA	1608	47.0k	±1%	0.1W
RK73B1JTTD473J	KOA	1608	47k	±5%	0.1W
RK73H1JTTD5102F	KOA	1608	51.0k	±1%	0.1W
RK73B1JTTD513J	KOA	1608	51k	±5%	0.1W
RK73H1JTTD5602F	KOA	1608	56.0k	±1%	0.1W
RK73B1JTTD563J	KOA	1608	56k	±5%	0.1W
RK73H1JTTD6202F	KOA	1608	62.0k	±1%	0.1W
RK73B1JTTD623J	KOA	1608	62k	±5%	0.1W
RK73H1JTTD6802F	KOA	1608	68.0k	±1%	0.1W
RK73B1JTTD683J	KOA	1608	68k	±5%	0.1W
RK73H1JTTD7502F	KOA	1608	75.0k	±1%	0.1W
RK73B1JTTD753J	KOA	1608	75k	±5%	0.1W
RK73H1JTTD8202F	KOA	1608	82.0k	±1%	0.1W
RK73B1JTTD823J	KOA	1608	82k	±5%	0.1W
RK73H1JTTD9102F	KOA	1608	91.0k	±1%	0.1W
RK73B1JTTD913J	KOA	1608	91k	±5%	0.1W
RK73H1JTTD1003F	KOA	1608	100k	±1%	0.1W
RK73B1JTTD104J	KOA	1608	100k	±5%	0.1W
RK73H1JTTD1103F	KOA	1608	110k	±1%	0.1W
RK73B1JTTD114J	KOA	1608	110k	±5%	0.1W
RK73H1JTTD1203F	KOA	1608	120k	±1%	0.1W
RK73B1JTTD124J	KOA	1608	120k	±5%	0.1W
RK73H1JTTD1303F	KOA	1608	130k	±1%	0.1W
RK73B1JTTD134J	KOA	1608	130k	±5%	0.1W
RK73H1JTTD1503F	KOA	1608	150k	±1%	0.1W
RK73B1JTTD154J	KOA	1608	150k	±5%	0.1W
RK73H1JTTD1603F	KOA	1608	160k	±1%	0.1W
RK73B1JTTD164J	KOA	1608	160k	±5%	0.1W
RK73H1JTTD1803F	KOA	1608	180k	±1%	0.1W
RK73B1JTTD184J	KOA	1608	180k	±5%	0.1W
RK73H1JTTD2003F	KOA	1608	200k	±1%	0.1W
RK73B1JTTD204J	KOA	1608	200k	±5%	0.1W
RK73H1JTTD2203F	KOA	1608	220k	±1%	0.1W
RK73B1JTTD224J	KOA	1608	220k	±5%	0.1W
RK73H1JTTD2403F	KOA	1608	240k	±1%	0.1W
RK73B1JTTD244J	KOA	1608	240k	±5%	0.1W
RK73H1JTTD2703F	KOA	1608	270k	±1%	0.1W
RK73B1JTTD274J	KOA	1608	270k	±5%	0.1W
RK73H1JTTD3003F	KOA	1608	300k	±1%	0.1W
RK73B1JTTD304J	KOA	1608	300k	±5%	0.1W
RK73H1JTTD3303F	KOA	1608	330k	±1%	0.1W
RK73B1JTTD334J	KOA	1608	330k	±5%	0.1W
RK73H1JTTD3603F	KOA	1608	360k	±1%	0.1W
RK73B1JTTD364J	KOA	1608	360k	±5%	0.1W
RK73H1JTTD3903F	KOA	1608	390k	±1%	0.1W
RK73B1JTTD394J	KOA	1608	390k	±5%	0.1W
RK73H1JTTD4303F	KOA	1608	430k	±1%	0.1W
RK73B1JTTD434J	KOA	1608	430k	±5%	0.1W
RK73H1JTTD4703F	KOA	1608	470k	±1%	0.1W
RK73B1JTTD474J	KOA	1608	470k	±5%	0.1W
RK73H1JTTD5103F	KOA	1608	510k	±1%	0.1W
RK73B1JTTD514J	KOA	1608	510k	±5%	0.1W
RK73H1JTTD5603F	KOA	1608	560k	±1%	0.1W
RK73B1JTTD564J	KOA	1608	560k	±5%	0.1W
RK73H1JTTD6203F	KOA	1608	620k	±1%	0.1W
RK73B1JTTD624J	KOA	1608	620k	±5%	0.1W
RK73H1JTTD6803F	KOA	1608	680k	±1%	0.1W
RK73B1JTTD684J	KOA	1608	680k	±5%	0.1W
RK73H1JTTD7503F	KOA	1608	750k	±1%	0.1W
RK73B1JTTD754J	KOA	1608	750k	±5%	0.1W
RK73H1JTTD8203F	KOA	1608	820k	±1%	0.1W
RK73B1JTTD824J	KOA	1608	820k	±5%	0.1W
RK73H1JTTD9103F	KOA	1608	910k	±1%	0.1W
RK73B1JTTD914J	KOA	1608	910k	±5%	0.1W
RK73H1JTTD1004F	KOA	1608	1.00M	±1%	0.1W
RK73B1JTTD105J	KOA	1608	1M	±5%	0.1W
RK73H1JTTD1104F	KOA	1608	1.10M	±1%	0.1W
RK73B1JTTD115J	KOA	1608	1.1M	±5%	0.1W
RK73H1JTTD1204F	KOA	1608	1.20M	±1%	0.1W
RK73B1JTTD125J	KOA	1608	1.2M	±5%	0.1W
RK73H1JTTD1304F	KOA	1608	1.30M	±1%	0.1W
RK73B1JTTD135J	KOA	1608	1.3M	±5%	0.1W
RK73H1JTTD1504F	KOA	1608	1.50M	±1%	0.1W
RK73B1JTTD155J	KOA	1608	1.5M	±5%	0.1W
RK73H1JTTD1604F	KOA	1608	1.60M	±1%	0.1W
RK73B1JTTD165J	KOA	1608	1.6M	±5%	0.1W
RK73H1JTTD1804F	KOA	1608	1.80M	±1%	0.1W
RK73B1JTTD185J	KOA	1608	1.8M	±5%	0.1W
RK73H1JTTD2004F	KOA	1608	2.00M	±1%	0.1W
RK73B1JTTD205J	KOA	1608	2.0M	±5%	0.1W
RK73H1JTTD2204F	KOA	1608	2.2M	±1%	0.1W
RK73B1JTTD225J	KOA	1608	2.2M	±5%	0.1W
RK73H1JTTD2404F	KOA	1608	2.4M	±1%	0.1W
RK73B1JTTD245J	KOA	1608	2.4M	±5%	0.1W
RK73H1JTTD2704F	KOA	1608	2.70M	±1%	0.1W
RK73B1JTTD275J	KOA	1608	2.7M	±5%	0.1W
RK73H1JTTD3004F	KOA	1608	3.00M	±1%	0.1W
RK73B1JTTD305J	KOA	1608	3.0M	±5%	0.1W
RK73H1JTTD3304F	KOA	1608	3.30M	±1%	0.1W
RK73B1JTTD335J	KOA	1608	3.3M	±5%	0.1W
RK73H1JTTD3604F	KOA	1608	3.60M	±1%	0.1W
RK73B1JTTD365J	KOA	1608	3.6M	±5%	0.1W
RK73H1JTTD3904F	KOA	1608	3.90M	±1%	0.1W
RK73B1JTTD395J	KOA	1608	3.9M	±5%	0.1W
RK73H1JTTD4304F	KOA	1608	4.30M	±1%	0.1W
RK73B1JTTD435J	KOA	1608	4.3M	±5%	0.1W
RK73H1JTTD4704F	KOA	1608	4.70M	±1%	0.1W
RK73B1JTTD475J	KOA	1608	4.7M	±5%	0.1W
RK73H1JTTD5104F	KOA	1608	5.10M	±1%	0.1W
RK73B1JTTD515J	KOA	1608	5.1M	±5%	0.1W
RK73H1JTTD5604F	KOA	1608	5.60M	±1%	0.1W
RK73B1JTTD565J	KOA	1608	5.6M	±5%	0.1W
RK73H1JTTD6204F	KOA	1608	6.20M	±1%	0.1W
RK73B1JTTD625J	KOA	1608	6.2M	±5%	0.1W
RK73H1JTTD6804F	KOA	1608	6.80M	±1%	0.1W
RK73B1JTTD685J	KOA	1608	6.8M	±5%	0.1W
RK73H1JTTD7504F	KOA	1608	7.50M	±1%	0.1W
RK73B1JTTD755J	KOA	1608	7.5M	±5%	0.1W
RK73H1JTTD8204F	KOA	1608	8.20M	±1%	0.1W
RK73B1JTTD825J	KOA	1608	8.2M	±5%	0.1W
RK73H1JTTD9104F	KOA	1608	9.10M	±1%	0.1W
RK73B1JTTD915J	KOA	1608	9.1M	±5%	0.1W
RK73H1JTTD1005F	KOA	1608	10.0M	±1%	0.1W
RK73B1JTTD106J	KOA	1608	10M	±5%	0.1W
RK73B1JTTD116J	KOA	1608	12M	±5%	0.1W
RK73B1JTTD126J	KOA	1608	12M	±5%	0.1W
RK73B1JTTD136J	KOA	1608	13M	±5%	0.1W
RK73B1JTTD156J	KOA	1608	15M	±5%	0.1W
RK73B1JTTD166J	KOA	1608	16M	±5%	0.1W
RK73B1JTTD186J	KOA	1608	18M	±5%	0.1W
RK73B1JTTD206J	KOA	1608	20M	±5%	0.1W
RK73B1JTTD226J	KOA	1608	22M	±5%	0.1W
RK73B2ATTD1R0J	KOA	2012	1	±5%	0.125Ｗ
RK73B2ATTD3R3J	KOA	2012	3.3	±5%	0.125Ｗ
RK73B2ATTD4R3J	KOA	2012	4.3	±5%	0.125Ｗ
RK73B2ATTD4R7J	KOA	2012	4.7	±5%	0.125Ｗ
RK73B2ATTD5R6J	KOA	2012	5.6	±5%	0.125Ｗ
RK73H2ATTD10R0F	KOA	2012	10	±1%	0.125Ｗ
RK73B2ATTD100J	KOA	2012	10	±5%	0.125Ｗ
RK73B2ATTD120J	KOA	2012	12	±5%	0.125Ｗ
RK73H2ATTD15R0F	KOA	2012	15	±1%	0.125Ｗ
RK73H2ATTD1500F	KOA	2012	150	±1%	0.125Ｗ
RK73B2ATTD180J	KOA	2012	18	±5%	0.125Ｗ
RK73B2ATTD200J	KOA	2012	20	±5%	0.125Ｗ
RK73H2ATTD22R0F	KOA	2012	22	±1%	0.125Ｗ
RK73B2ATTD220J	KOA	2012	22	±5%	0.125Ｗ
RK73B2ATTD240J	KOA	2012	24	±5%	0.125Ｗ
RK73B2ATTD270J	KOA	2012	27	±5%	0.125Ｗ
RK73B2ATTD300J	KOA	2012	30	±5%	0.125Ｗ
RK73H2ATTD33R0F	KOA	2012	33	±1%	0.125Ｗ
RK73B2ATTD330J	KOA	2012	33	±5%	0.125Ｗ
RK73B2ATTD390J	KOA	2012	39	±5%	0.125Ｗ
RK73B2ATTD430J	KOA	2012	43	±5%	0.125Ｗ
RK73B2ATTD470J	KOA	2012	47	±5%	0.125Ｗ
RK73H2ATTD51R0F	KOA	2012	51	±1%	0.125Ｗ
RK73B2ATTD510J	KOA	2012	51	±5%	0.125Ｗ
RK73H2ATTD56R0F	KOA	2012	56	±1%	0.125Ｗ
RK73B2ATTD560J	KOA	2012	56	±5%	0.125Ｗ
RK73B2ATTD620J	KOA	2012	62	±5%	0.125Ｗ
RK73B2ATTD750J	KOA	2012	75	±5%	0.125Ｗ
RK73H2ATTD82R0F	KOA	2012	82	±1%	0.125Ｗ
RK73B2ATTD820J	KOA	2012	82	±5%	0.125Ｗ
RK73H2ATTD1000F	KOA	2012	100	±1%	0.125Ｗ
RK73B2ATTD101J	KOA	2012	100	±5%	0.125Ｗ
RK73H2ATTD1200F	KOA	2012	120	±1%	0.125Ｗ
RK73B2ATTD121J	KOA	2012	120	±5%	0.125Ｗ
RK73B2ATTD131J	KOA	2012	130	±5%	0.125Ｗ
RK73H2ATTD1501F	KOA	2012	1.5k	±1%	0.125Ｗ
RK73B2ATTD151J	KOA	2012	150	±5%	0.125Ｗ
RK73H2ATTD1601F	KOA	2012	160	±1%	0.125Ｗ
RK73B2ATTD161J	KOA	2012	160	±5%	0.125Ｗ
RK73B2ATTD181J	KOA	2012	180	±5%	0.125Ｗ
RK73H2ATTD2000F	KOA	2012	200	±1%	0.125Ｗ
RK73B2ATTD201J	KOA	2012	200	±5%	0.125Ｗ
RK73B2ATTD221J	KOA	2012	220	±5%	0.125Ｗ
RK73H2ATTD2400F	KOA	2012	240	±1%	0.125Ｗ
RK73B2ATTD241J	KOA	2012	240	±5%	0.125Ｗ
RK73H2ATTD2700F	KOA	2012	270	±1%	0.125Ｗ
RK73B2ATTD271J	KOA	2012	270	±5%	0.125Ｗ
RK73B2ATTD301J	KOA	2012	300	±5%	0.125Ｗ
RK73H2ATTD3300F	KOA	2012	330	±1%	0.125Ｗ
RK73B2ATTD331J	KOA	2012	330	±5%	0.125Ｗ
RK73H2ATTD3600F	KOA	2012	360	±1%	0.125Ｗ
RK73B2ATTD361J	KOA	2012	360	±5%	0.125Ｗ
RK73B2ATTD391J	KOA	2012	390	±5%	0.125Ｗ
RK73B2ATTD431J	KOA	2012	430	±5%	0.125Ｗ
RK73H2ATTD4700F	KOA	2012	470	±1%	0.125Ｗ
RK73B2ATTD471J	KOA	2012	470	±5%	0.125Ｗ
RK73H2ATTD5100F	KOA	2012	510	±1%	0.125Ｗ
RK73B2ATTD561J	KOA	2012	560	±5%	0.125Ｗ
RK73H2ATTD6800F	KOA	2012	680	±1%	0.125Ｗ
RK73B2ATTD621J	KOA	2012	620	±5%	0.125Ｗ
RK73B2ATTD681J	KOA	2012	680	±5%	0.125Ｗ
RK73H2ATTD7500F	KOA	2012	750	±1%	0.125Ｗ
RK73B2ATTD821J	KOA	2012	820	±5%	0.125Ｗ
RK73B2ATTD911J	KOA	2012	910	±5%	0.125Ｗ
RK73H2ATTD1001F	KOA	2012	1.00k	±1%	0.125Ｗ
RK73B2ATTD102J	KOA	2012	1.0k	±5%	0.125Ｗ
RK73B2ATTD112J	KOA	2012	1.1k	±5%	0.125Ｗ
RK73H2ATTD1201F	KOA	2012	1.20k	±1%	0.125Ｗ
RK73B2ATTD122J	KOA	2012	1.2k	±5%	0.125Ｗ
RK73B2ATTD152J	KOA	2012	1.5k	±5%	0.125Ｗ
RK73B2ATTD182J	KOA	2012	1.8k	±5%	0.125Ｗ
RK73B2ATTD202J	KOA	2012	2.0k	±5%	0.125Ｗ
RK73H2ATTD2201F	KOA	2012	2.20k	±1%	0.125Ｗ
RK73B2ATTD222J	KOA	2012	2.2k	±5%	0.125Ｗ
RK73B2ATTD242J	KOA	2012	2.4k	±5%	0.125Ｗ
RK73H2ATTD2701F	KOA	2012	2.70k	±1%	0.125Ｗ
RK73B2ATTD272J	KOA	2012	2.7k	±5%	0.125Ｗ
RK73B2ATTD302J	KOA	2012	3.0k	±5%	0.125Ｗ
RK73H2ATTD3301F	KOA	2012	3.30k	±1%	0.125Ｗ
RK73B2ATTD332J	KOA	2012	3.3k	±5%	0.125Ｗ
RK73B2ATTD362J	KOA	2012	3.6k	±5%	0.125Ｗ
RK73H2ATTD3901F	KOA	2012	3.90k	±1%	0.125Ｗ
RK73B2ATTD392J	KOA	2012	3.9k	±5%	0.125Ｗ
RK73B2ATTD432J	KOA	2012	4.3k	±5%	0.125Ｗ
RK73H2ATTD4701F	KOA	2012	4.70k	±1%	0.125Ｗ
RK73B2ATTD472J	KOA	2012	4.7k	±5%	0.125Ｗ
RK73H2ATTD5101F	KOA	2012	5.10k	±1%	0.125Ｗ
RK73B2ATTD512J	KOA	2012	5.1k	±5%	0.125Ｗ
RK73H2ATTD5601F	KOA	2012	5.60k	±1%	0.125Ｗ
RK73B2ATTD562J	KOA	2012	5.6k	±5%	0.125Ｗ
RK73H2ATTD6201F	KOA	2012	6.20k	±1%	0.125Ｗ
RK73B2ATTD682J	KOA	2012	6.8k	±5%	0.125Ｗ
RK73H2ATTD7501F	KOA	2012	7.50k	±1%	0.125Ｗ
RK73B2ATTD752J	KOA	2012	7.5k	±5%	0.125Ｗ
RK73H2ATTD8201F	KOA	2012	8.20k	±1%	0.125Ｗ
RK73B2ATTD822J	KOA	2012	8.2k	±5%	0.125Ｗ
RK73B2ATTD912J	KOA	2012	9.1k	±5%	0.125Ｗ
RK73H2ATTD1002F	KOA	2012	10.0k	±1%	0.125Ｗ
RK73B2ATTD103J	KOA	2012	10k	±5%	0.125Ｗ
RK73B2ATTD113J	KOA	2012	11k	±5%	0.125Ｗ
RK73H2ATTD1202F	KOA	2012	12.0k	±1%	0.125Ｗ
RK73B2ATTD123J	KOA	2012	12k	±5%	0.125Ｗ
RK73B2ATTD133J	KOA	2012	13k	±5%	0.125Ｗ
RK73H2ATTD1502F	KOA	2012	15.0k	±1%	0.125Ｗ
RK73B2ATTD153J	KOA	2012	15k	±5%	0.125Ｗ
RK73B2ATTD183J	KOA	2012	18k	±5%	0.125Ｗ
RK73B2ATTD203J	KOA	2012	20k	±5%	0.125Ｗ
RK73H2ATTD2202F	KOA	2012	22.0k	±1%	0.125Ｗ
RK73B2ATTD223J	KOA	2012	22k	±5%	0.125Ｗ
RK73B2ATTD273J	KOA	2012	27k	±5%	0.125Ｗ
RK73B2ATTD303J	KOA	2012	30k	±5%	0.125Ｗ
RK73H2ATTD3302F	KOA	2012	33.0k	±1%	0.125Ｗ
RK73B2ATTD333J	KOA	2012	33k	±5%	0.125Ｗ
RK73B2ATTD363J	KOA	2012	36k	±5%	0.125Ｗ
RK73B2ATTD393J	KOA	2012	39k	±5%	0.125Ｗ
RK73B2ATTD473J	KOA	2012	47k	±5%	0.125Ｗ
RK73B2ATTD513J	KOA	2012	51k	±5%	0.125Ｗ
RK73B2ATTD563J	KOA	2012	56k	±5%	0.125Ｗ
RK73B2ATTD683J	KOA	2012	68k	±5%	0.125Ｗ
RK73B2ATTD753J	KOA	2012	75k	±5%	0.125Ｗ
RK73B2ATTD823J	KOA	2012	82k	±5%	0.125Ｗ
RK73H2ATTD1003F	KOA	2012	100k	±1%	0.125Ｗ
RK73B2ATTD104J	KOA	2012	100k	±5%	0.125Ｗ
RK73H2ATTD1203F	KOA	2012	120k	±1%	0.125Ｗ
RK73B2ATTD124J	KOA	2012	120k	±5%	0.125Ｗ
RK73H2ATTD1303F	KOA	2012	130k	±1%	0.125Ｗ
RK73H2ATTD1503F	KOA	2012	150k	±1%	0.125Ｗ
RK73B2ATTD184J	KOA	2012	180k	±5%	0.125Ｗ
RK73B2ATTD204J	KOA	2012	200k	±5%	0.125Ｗ
RK73B2ATTD224J	KOA	2012	220k	±5%	0.125Ｗ
RK73H2ATTD2703F	KOA	2012	270k	±1%	0.125Ｗ
RK73B2ATTD304J	KOA	2012	300k	±5%	0.125Ｗ
RK73B2ATTD334J	KOA	2012	330k	±5%	0.125Ｗ
RK73B2ATTD474J	KOA	2012	470k	±5%	0.125Ｗ
RK73B2ATTD624J	KOA	2012	620k	±5%	0.125Ｗ
RK73H2ATTD1004F	KOA	2012	1.00M	±1%	0.125Ｗ
RK73B2ATTD105J	KOA	2012	1.0M	±5%	0.125Ｗ
RK73B2ATTD135J	KOA	2012	1.3M	±5%	0.125Ｗ
RK73B2ATTD155J	KOA	2012	1.5M	±5%	0.125Ｗ
RK73B2ATTD185J	KOA	2012	1.8M	±5%	0.125Ｗ
RK73B2ATTD435J	KOA	2012	4.3M	±5%	0.125Ｗ
RK73B2BTTD100J	KOA	3216	10	±5%	0.25W
RK73B2BTTD220J	KOA	3216	22	±5%	0.25W
RK73B2BTTD560J	KOA	3216	56	±5%	0.25W
RK73B2BTTD101J	KOA	3216	100	±5%	0.25W
RK73B2BTTD151J	KOA	3216	150	±5%	0.25W
RK73B2BTTD221J	KOA	3216	220	±5%	0.25W
RK73B2BTTD271J	KOA	3216	270	±5%	0.25W
RK73B2BTTD471J	KOA	3216	470	±5%	0.25W
RK73B2BTTD102J	KOA	3216	1.0k	±5%	0.25W
RK73B2BTTD182J	KOA	3216	1.8k	±5%	0.25W
RK73B2BTTD222J	KOA	3216	2.2k	±5%	0.25W
RK73B2BTTD242J	KOA	3216	2.4k	±5%	0.25W
RK73B2BTTD472J	KOA	3216	4.7k	±5%	0.25W
RK73B2BTTD752J	KOA	3216	7.5k	±5%	0.25W
RK73B2BTTD822J	KOA	3216	8.2k	±5%	0.25W
RK73B2BTTD333J	KOA	3216	33k	±5%	0.25W
RK73B2BTTD473J	KOA	3216	47k	±5%	0.25W
RK73B2BTTD104J	KOA	3216	100k	±5%	0.25W
RK73B2BTTD334J	KOA	3216	330k	±5%	0.25W
RK73B2BTTD225J	KOA	3216	2.2M	±5%	0.25W
